Name,ID,Category,Network,Nation,Institution,GLAT,GLON,Start,End,Notes,Data Link,Source,Instrument id (kinst),Altitude (km),Principal Investigator,PI Email,AACGMLON,AACGMLAT,OPERATOR-NUM,OP2,OP3,Unnamed: 10,Unnamed: 11,Record ID#,Official Name,Operator (additional),Seasonality,Status,Year Established,Antarctic Region,Latitude (DDM),Longitude (DDM),Elevation (meters),Elevation Datum,Peak Population,Power Supply Types,Photo URL,Webcam URL,Date Modified,Hemisphere,PLAT,PLON
Cariri Brazil FPI,car,Fabry-Perots,,,,-7.38,323.47,,,,,Madrigal,5545.0,0.46,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-7.38,-36.52999999999997
Cajazeiras Brazil FPI,caj,Fabry-Perots,,,,-6.876,321.44,,,,,Madrigal,5546.0,0.32,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-6.876,-38.56
Pisgah Astronomical Research FPI,par,Fabry-Perots,,,,35.2,277.15,,,,,Madrigal,5547.0,0.9,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-57.636665685991694,-88.93847624491089
Urbana Atmospheric Observatory FPI,uao,Fabry-Perots,,,,40.133,271.8,,,,,Madrigal,5548.0,0.2,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-61.17917529582728,-102.25324897135108
Kirtland Airforce Base FPI,kaf,Fabry-Perots,,,,35.05,253.42,,,,,Madrigal,5549.0,1.641,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-49.50987675165023,-125.38904458428397
Virginia Tech FPI,vti,Fabry-Perots,,,,37.206,279.58,,,,,Madrigal,5550.0,0.65,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-59.78742117997848,-84.41633853253569
Peach Mountain (MiniME) FPI,ann,Fabry-Perots,,,,42.27,276.25,,,,,Madrigal,5551.0,0.3,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-64.25058839471144,-94.55134895118327
Merihill Peru FPI,mrh,Fabry-Perots,,,,-11.958256,283.140988,,,,,Madrigal,5552.0,1.09,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-11.958256,-76.859012
Nazca Peru FPI,nzk,Fabry-Perots,,,,-14.972699,285.108607,,,,,Madrigal,5553.0,0.59,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-14.972699,-74.891393
Eastern Kentucky FPI,eku,Fabry-Perots,,,,37.75,275.71,,,,,Madrigal,5554.0,0.3,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-59.87262874148157,-93.11658753785949
Lowell FPI,low,Fabry-Perots,,,,34.752,248.577,,,,,Madrigal,5555.0,0.3,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-47.26574563027211,-130.48315544689132
Bear Lake FPI,blo,Fabry-Perots,,,,41.94,248.59,,,,,Madrigal,5556.0,0.3,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-53.78756959962917,-136.2679093993454
Christmas Valley FPI,cvo,Fabry-Perots,,,,43.27,239.64,,,,,Madrigal,5557.0,0.3,Jonathan Makela,jmakela@illinois.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-51.15172539461433,-146.26738864331836
Jang Bogo Station FPI,jbs,Fabry-Perots,,,,-74.61,-164.21,,,,,Madrigal,5600.0,0.1,Geonhwa Jee,ghjee@kopri.re.kr,,,,,,,,,,,,,,,,,,,,,,,,S,-74.61,-164.21
South Pole Michelson Interferometer,spm,Michelson Interferometers,,,,-90.0,0.0,,,,,Madrigal,5700.0,2.835,G. G. Sivjee,Gulamabas.Sivjee@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-90.0,0.0
Daytona Beach Michelson Interferometer,dbm,Michelson Interferometers,,,,29.19,278.95,,,,,Madrigal,5720.0,0.0,G. G. Sivjee,Gulamabas.Sivjee@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-51.82345234664972,-83.20197278709155
Stockholm IR Michelson,stm,Michelson Interferometers,,,,59.5,18.2,,,,,Madrigal,5860.0,0.0,Patrick J. Espy,sdlpespy@cc.usu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-52.29258563324687,42.79661123012736
Sondrestrom Michelson Interferometer,sfm,Michelson Interferometers,,,,66.99,339.05,,,,,Madrigal,5900.0,0.18,G. G. Sivjee,Gulamabas.Sivjee@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-71.58796585166036,33.61100876933482
Resolute Bay Michelson Interferometer,rbm,Michelson Interferometers,,,,74.68,265.1,,,,,Madrigal,5950.0,0.001,G. G. Sivjee,Gulamabas.Sivjee@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-78.13715911082903,158.09464082596682
Eureka Michelson Interferometer,eum,Michelson Interferometers,,,,80.22,273.82,,,,,Madrigal,5980.0,0.139,G. G. Sivjee,Gulamabas.Sivjee@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-76.97915438905456,133.672703651281
Arecibo Potassium [K] lidar,akl,Lidars,,,,18.35,293.25,,,,,Madrigal,6205.0,0.3,Jens Lautenbach Jonathan Friedman,jlautenbach@naic.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-32.785247994863234,-55.248791734891
Arecibo Sodium [Na] lidar,asl,Lidars,,,,18.35,293.25,,,,,Madrigal,6206.0,0.3,Shikha Raizada,shikha@naic.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-32.785247994863234,-55.248791734891
CEDAR lidar,uil,Lidars,,,,40.07,272.0,,,,,Madrigal,6300.0,0.0,Chester Gardner,cgardner@uiuc.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-61.177664907346816,-101.833025026828
Colorado State sodium lidar,csl,Lidars,,,,40.59,105.14,,,,,Madrigal,6320.0,1.57,David A. Krueger,krueger@lamar.colostate.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-25.71894528806628,107.48833655916233
Rayleigh lidar at the ALO - USU/CASS,usl,Lidars,,,,41.74,111.81,,,,,Madrigal,6330.0,1.466,Vincent Wickwar,vincent.wickwar@usu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-26.673303738243895,113.94294223360842
Andes Na T/W Lidar,alo,Lidars,,,,-30.3,-70.0,,,,,Madrigal,6340.0,2.53,Alan Z. Liu,LIUZ2@erau.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-30.3,-70.0
ALOMAR Sodium Lidar,nlo,Lidars,,,,69.28,16.01,,,,,Madrigal,6350.0,0.38,Bifford P. Williams,b.p.williams@gats-inc.com,,,,,,,,,,,,,,,,,,,,,,,,N,-62.966128916916674,59.57644992852035
CU STAR Sodium Lidar,cul,Lidars,,,,40.12783,-105.24367,,,,,Madrigal,6360.0,1.702,Wentao Huang,wentao@colorado.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-54.76976138699301,-127.74812176831828
USU Na lidar,unl,Lidars,,,,41.8,-111.8,,,,,Madrigal,6370.0,1.46,Tao Yuan/Mike Taylor,titus.yuan@usu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-53.498261357993506,-136.55572288726404
Poker Flat lidar,pfl,Lidars,,,,65.1,-147.5,,,,,Madrigal,6380.0,0.215,Rich Collins,rlcollins@alaska.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-58.60884714701336,171.6902844022676
USU CCD Imager,usi,Imagers,,,,None,None,,,,,Madrigal,7190.0,None,Michael J. Taylor,mtaylor@cc.usu.edu,,,,,,,,,,,,,,,,,,,,,,,,,,
USU Advanced Mesospheric Temperature Mapper,amp,Imagers,,,,None,None,,,,,Madrigal,7192.0,None,Michael J. Taylor,mtaylor@cc.usu.edu,,,,,,,,,,,,,,,,,,,,,,,,,,
BU Millstone All-Sky Imager,mhi,Imagers,,,,42.2,289.0,,,,,Madrigal,7200.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.34663080140492,-63.72057484156149
BU Arecibo All-Sky Imager,aai,Imagers,,,,18.344,293.247,,,,,Madrigal,7201.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-32.78241628737964,-55.255175013936565
BU Asiago All-Sky Imager,abi,Imagers,,,,45.866,11.526,,,,,Madrigal,7202.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-31.6159577579195,18.910799835664697
BU El Leoncito All-Sky Imager,eai,Imagers,,,,-31.799,290.697,,,,,Madrigal,7203.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-31.799,-69.303
BU McDonald All-Sky Imager,mai,Imagers,,,,30.671,255.977,,,,,Madrigal,7204.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-46.30831327543685,-119.51530498110746
BU Rio Grande All-Sky Imager,rai,Imagers,,,,-53.785,292.248,,,,,Madrigal,7205.0,0.0,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-53.785,-67.75200000000001
BU Jicamarca All-Sky Imager,jci,Imagers,,,,-11.958,76.86,,,,,Madrigal,7206.0,1.02,Michael Mendillo,mendillo@bu.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-11.958,76.86
MIO,mhi,Imagers,,,,42.6,288.5,,,,,Madrigal,7240.0,0.0,Michael Mendillo,mendillo@buasta.bu.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.968843216874106,-65.07545445842578
All-sky cameras at Qaanaaq,qac,Imagers,,,,77.5,290.8,,,,,Madrigal,7580.0,0.0,Katsure Fukui,jukui@plh.af.mil,,,,,,,,,,,,,,,,,,,,,,,,N,-80.7789871380103,122.72362239367654
Jicamarca Magnetometer,jmt,Magnetometers,,,,-11.92,283.13,,,,,Madrigal,8250.0,0.525,Marco Milla,marco.milla@jro.igp.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,S,-11.92,-76.87
Piura Magnetometer,pmt,Magnetometers,,,,-5.18,0.0,,,,,Madrigal,8255.0,0.0,Marco Milla,marco.milla@jro.igp.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,S,-5.18,0.0
DASI-VA Magnetometer,vmt,Magnetometers,,,,38.7,-77.8,,,,,Madrigal,8260.0,0.0,Jenn Gannon,gannon@cpi.com,,,,,,,,,,,,,,,,,,,,,,,,N,-61.20759054604039,-78.91527955005874
Sodankyla Magnetometer,smt,Magnetometers,,,,67.367,26.633,,,,,Madrigal,8300.0,0.178,Tero Raita,tero.raita@sgo.fi,,,,,,,,,,,,,,,,,,,,,,,,N,-58.96322488208414,61.91649790543578
Jicamarca Bistatic Radar,jbr,Coherent Scatter Radars,,,,-11.95,283.13,,,,,Madrigal,11.0,0.525,David L. Hysell,dlh37@cornell.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-11.95,-76.87
JULIA MP CSR,jmp,Coherent Scatter Radars,,,,-11.95,283.13,,,,,Madrigal,14.0,0.525,Danny Scipion,dscipion@igp.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,S,-11.95,-76.87
JULIA,jul,Coherent Scatter Radars,,,,-11.95,283.13,,,,,Madrigal,840.0,0.525,Marco Milla,marco.milla@jro.igp.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,S,-11.95,-76.87
ARL UT TBB Receiver,utx,Individual Ground Based Satellite Receivers,,,,30.38,-97.73,,,,,Madrigal,3000.0,0.22,Trevor Garner,garner@arlut.utexas.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-48.4648462437259,-111.60750077173009
Chelmsford HS Ozone Radiometer,chs,Individual Ground Based Satellite Receivers,,,,42.6216,-71.3757,,,,,Madrigal,7600.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.950819347884575,-64.78034045716348
Lancaster UK Ozone Radiometer,lan,Individual Ground Based Satellite Receivers,,,,54.052619,-2.7835,,,,,Madrigal,7602.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-47.490791316833885,16.71682835887181
Bridgewater MA Ozone Radiometer,bri,Individual Ground Based Satellite Receivers,,,,41.993,-71.01,,,,,Madrigal,7603.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.117880003004714,-63.67383013099748
Union College Ozone Radiometer,uni,Individual Ground Based Satellite Receivers,,,,42.801,-73.926,,,,,Madrigal,7604.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-64.84317146660831,-71.17199027012367
UNC Greensboro Ozone Radiometer,unc,Individual Ground Based Satellite Receivers,,,,36.069,-79.809,,,,,Madrigal,7605.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-58.67451490754843,-82.57454927763817
Lynnfield HS Ozone Radiometer,lyn,Individual Ground Based Satellite Receivers,,,,42.538859,-71.032518,,,,,Madrigal,7606.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.738379382785666,-63.91731745430306
Alaska Pacific Ozone Radiometer,apo,Individual Ground Based Satellite Receivers,,,,61.196184,-149.80615,,,,,Madrigal,7607.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-54.894581135668936,175.10601044903848
Hermanus SA Ozone Radiometer,hsa,Individual Ground Based Satellite Receivers,,,,-34.409,19.251,,,,,Madrigal,7608.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-34.409,19.251
Sanae Antarctic Ozone Radiometer,sao,Individual Ground Based Satellite Receivers,,,,-71.672733,-2.840574,,,,,Madrigal,7609.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-71.672733,-2.840574
Sodankylä Ozone Radiometer,sor,Individual Ground Based Satellite Receivers,,,,67.42,26.59,,,,,Madrigal,7610.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-59.0202702961857,61.982234693580715
Lancaster2 UK Ozone Radiometer,lao,Individual Ground Based Satellite Receivers,,,,54.052619,-2.7835,,,,,Madrigal,7611.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-47.490791316833885,16.71682835887181
Haystack Ridge Ozone Radiometer,hro,Individual Ground Based Satellite Receivers,,,,42.608889,-71.49361,,,,,Madrigal,7612.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.976545343860494,-65.06314878577626
Haystack NUC3 8-channel Ozone Radiometer,hno,Individual Ground Based Satellite Receivers,,,,42.608889,-71.49361,,,,,Madrigal,7613.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-63.976545343860494,-65.06314878577626
Fairbanks Ozone Radiometer,for,Individual Ground Based Satellite Receivers,,,,65.124894,-147.493916,,,,,Madrigal,7614.0,0.0,Alan Rogers,arogers@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-58.6292590776916,171.66112555114336
South Pole Scintillation Receiver,sps,Individual Ground Based Satellite Receivers,,,,-89.9986,93.7757,,,,,Madrigal,8001.0,2.8,Allan T. Weatherwax,weatherwaxa@merrimack.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-89.9986,93.7757
McMurdo Scintillation Receiver,mcs,Individual Ground Based Satellite Receivers,,,,-77.8297,166.6625,,,,,Madrigal,8002.0,0.24,Allan T. Weatherwax,weatherwaxa@merrimack.edu,,,,,,,,,,,,,,,,,,,,,,,,S,-77.8297,166.6625
World-wide GNSS Receiver Network,gps,Distributed Ground Based Satellite Receivers,,,,0.0,0.0,,,,,Madrigal,8000.0,0.0,Anthea Coster,acoster@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,S,0.0,0.0
GNSS Scintillation Network,sci,Distributed Ground Based Satellite Receivers,,,,0.0,0.0,,,,,Madrigal,8010.0,0.0,Anthea Coster,acoster@haystack.mit.edu,,,,,,,,,,,,,,,,,,,,,,,,S,0.0,0.0
UT Arlington TEC,tec,Distributed Ground Based Satellite Receivers,,,,0.0,0.0,,,,,Madrigal,8020.0,0.0,Mingwu Jin,mingwu@uta.edu,,,,,,,,,,,,,,,,,,,,,,,,S,0.0,0.0
Davis Czerny-Turner Scanning Spectrophotometer,dvs,Photometers,,,,51.3,7.2,,,,,Madrigal,3010.0,0.025,Gary Burns,gary.burns@aad.gov.au,,,,,,,,,,,,,,,,,,,,,,,,N,-41.19292270949123,21.08522987170902
Wuppertal (DE) Czerny-Turner OH Grating Spectrometer,wup,Photometers,,,,-68.48,77.97,,,,,Madrigal,3320.0,0.0,Peter Knieling,knieling@uni-wuppertal.de,,,,,,,,,,,,,,,,,,,,,,,,S,-68.48,77.97
Poker Flat 4 Channel Filter Photometer,p4p,Photometers,,,,65.12,212.57,,,,,Madrigal,4470.0,0.0,James Hecht,james.hecht@aero.org,,,,,,,,,,,,,,,,,,,,,,,,N,-58.64365266429096,171.6973473320457
Fort Yukon 4 Channel Filter Photometer,y4p,Photometers,,,,66.6,214.7,,,,,Madrigal,4473.0,0.0,James Hecht,james.hecht@aero.org,,,,,,,,,,,,,,,,,,,,,,,,N,-60.328257782463794,170.66771039632147
Arecibo red line photometer,arp,Photometers,,,,18.345,293.25,,,,,Madrigal,4480.0,0.0,Christiano Brum,cbrum@naic.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-32.78016735659308,-55.25037937824418
Arecibo green line photometer,agp,Photometers,,,,18.345,293.25,,,,,Madrigal,4481.0,0.0,Christiano Brum,cbrum@naic.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-32.78016735659308,-55.25037937824418
USU Mesospheric Temperature Mapper,mtm,Photometers,,,,None,None,,,,,Madrigal,7191.0,None,Michael J. Taylor,mtaylor@cc.usu.edu,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Bank Telescope,gbt,Ground Based Solar Receivers,,,,38.433,-79.8399,,,,,Madrigal,7800.0,0.0,Karen O'Neil,koneil@nrao.edu,,,,,,,,,,,,,,,,,,,,,,,,N,-61.0053882548635,-83.61093359610342
Sonmiani,SON,Magnetometers,INTERMAGNET,,,25.12,66.44,,,,,SuperMAG,,,,,138.91,19.49,1.0,,,,,,,,,,,,,,,,,,,,,N,-11.650752356923775,68.29918917514875
Anchorage,AMU,Magnetometers,THEMIS,,,61.24,210.13,,,,,SuperMAG,,,,,-95.43,61.22,1.0,,,,,,,,,,,,,,,,,,,,,N,-54.910942384981695,175.02509726597148
Yellowknife,YKC,Magnetometers,CANMOS,,,62.48,245.52,,,,,SuperMAG,,,,,-59.64,69.53,3.0,INTERMAGNET,THEMIS,,,,,,,,,,,,,,,,,,,N,-68.17514830410593,-166.66129628735615
Cambridge Bay,CBB,Magnetometers,CANMOS,,,69.12,254.97,,,,,SuperMAG,,,,,-51.68,77.24,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-74.80162939234883,-179.3596600006703
Resolute Bay,RES,Magnetometers,CANMOS,,,74.69,265.11,,,,,SuperMAG,,,,,-41.38,83.29,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-78.13713765551124,158.04842220308856
Baker Lake,BLC,Magnetometers,CANMOS,,,64.32,263.99,,,,,SuperMAG,,,,,-32.95,74.05,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-76.77808798567762,-157.64184337165642
Meanook,MEA,Magnetometers,CANMOS,,,54.62,246.65,,,,,SuperMAG,,,,,-54.4,62.1,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-63.34135160931291,-152.44225934000065
Sitka,SIT,Magnetometers,INTERMAGNET,,,57.06,224.67,,,,,SuperMAG,,,,,-79.93,59.92,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-56.415311308906375,-171.919420088838
Poste de la Baleine,PBQ,Magnetometers,CANMOS,,,55.28,282.26,,,,,SuperMAG,,,,,-1.13,65.83,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-77.1518700379293,-92.7225366018336
Mekrijaervi,MEK,Magnetometers,IMAGE,,,62.77,30.97,,,,,SuperMAG,,,,,108.45,58.9,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-53.63084782549711,57.63138712518007
St Johns,STJ,Magnetometers,CANMOS,,,47.6,307.32,,,,,SuperMAG,,,,,31.24,53.68,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-59.31318333407024,-29.663141760284162
Alert,ALE,Magnetometers,CANMOS,,,82.5,297.5,,,,,SuperMAG,,,,,100.15,87.2,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-76.34856651352555,116.12966192511195
Leirvogur,LRV,Magnetometers,INTERMAGNET,,,64.18,338.3,,,,,SuperMAG,,,,,67.25,64.85,1.0,,,,,,,,,,,,,,,,,,,,,N,-69.03174357676008,24.066365345852706
Boulder,BOU,Magnetometers,INTERMAGNET,,,40.14,254.76,,,,,SuperMAG,,,,,-40.51,49.14,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-54.66409301125657,-127.64571432252743
Fresno,FRN,Magnetometers,INTERMAGNET,,,37.09,240.28,,,,,SuperMAG,,,,,-56.48,43.01,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-46.020691077219425,-140.5474938765068
Victoria,VIC,Magnetometers,CANMOS,,,48.52,236.58,,,,,SuperMAG,,,,,-63.97,53.83,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-54.27663997269819,-153.95141777958113
Newport,NEW,Magnetometers,INTERMAGNET,,,48.27,242.88,,,,,SuperMAG,,,,,-56.8,54.92,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-56.7261113815108,-148.1436172737644
Lovo,LOV,Magnetometers,INTERMAGNET,,,59.35,17.83,,,,,SuperMAG,,,,,96.06,55.74,1.0,,,,,,,,,,,,,,,,,,,,,N,-52.170357290500746,42.252988747196866
Lerwick,LER,Magnetometers,BGS,,,60.13,358.82,,,,,SuperMAG,,,,,81.15,57.85,3.0,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-57.236629980794945,28.63327501706349
Valentia,VAL,Magnetometers,INTERMAGNET,,,51.93,349.75,,,,,SuperMAG,,,,,70.52,49.81,1.0,,,,,,,,,,,,,,,,,,,,,N,-44.944471649082395,8.128224715903835
Hartland,HAD,Magnetometers,BGS,,,50.98,355.52,,,,,SuperMAG,,,,,74.79,48.12,3.0,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-41.85781189398985,11.176358670299788
Eskdalemuir,ESK,Magnetometers,BGS,,,55.32,356.8,,,,,SuperMAG,,,,,77.39,52.86,3.0,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-49.88950681066633,18.363324706265015
Manhay,MAB,Magnetometers,INTERMAGNET,,,50.3,5.68,,,,,SuperMAG,,,,,82.81,46.66,1.0,,,,,,,,,,,,,,,,,,,,,N,-39.479834194901734,18.516495621217317
Dourbes,DOU,Magnetometers,INTERMAGNET,,,50.1,4.6,,,,,SuperMAG,,,,,81.86,46.48,1.0,,,,,,,,,,,,,,,,,,,,,N,-39.17457606457813,17.356046160150633
Brorfelde,BFE,Magnetometers,DTUSpace,,,55.62,11.67,,,,,SuperMAG,,,,,89.54,52.14,3.0,INTERMAGNET,TROMSOE,,,,,,,,,,,,,,,,,,,N,-47.93920911566864,31.12871617742371
Chambon la foret,CLF,Magnetometers,INTERMAGNET,,,48.02,2.27,,,,,SuperMAG,,,,,79.35,44.12,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,-35.38728985812179,13.061986844421801
Ottawa,OTT,Magnetometers,CANMOS,,,45.4,284.45,,,,,SuperMAG,,,,,1.21,55.93,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-67.74909351942054,-76.66024029245729
Wingst,WNG,Magnetometers,GFZ,,,53.75,9.07,,,,,SuperMAG,,,,,86.73,50.29,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-45.259774893983675,26.072837961339328
Villa Remedios,VRE,Magnetometers,GFZ,,,-17.28,292.38,,,,,SuperMAG,,,,,3.22,-4.89,1.0,,,,,,,,,,,,,,,,,,,,,S,-17.28,-67.62
St. Helena,SHE,Magnetometers,GFZ,,,-15.95,354.27,,,,,SuperMAG,,,,,62.56,-22.89,1.0,,,,,,,,,,,,,,,,,,,,,S,-15.95,-5.730000000000018
Santa Maria/Azoren,SMA,Magnetometers,GFZ,,,36.99,334.87,,,,,SuperMAG,,,,,55.27,31.82,1.0,,,,,,,,,,,,,,,,,,,,,N,-20.72264384181626,-13.87433407559647
Pantanal,PNL,Magnetometers,GFZ,,,-16.68,303.83,,,,,SuperMAG,,,,,13.52,-7.38,1.0,,,,,,,,,,,,,,,,,,,,,S,-16.68,-56.170000000000016
Tihany,THY,Magnetometers,INTERMAGNET,,,46.9,17.54,,,,,SuperMAG,,,,,92.02,42.49,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-33.73085367006347,25.60079977882381
Belsk,BEL,Magnetometers,INTERMAGNET,,,51.83,20.8,,,,,SuperMAG,,,,,96.09,47.84,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-41.41681073017501,34.28004954779247
Furstenfeldbruk,FUR,Magnetometers,INTERMAGNET,,,48.17,11.28,,,,,SuperMAG,,,,,86.91,44.01,1.0,,,,,,,,,,,,,,,,,,,,,N,-35.57928090844047,21.004567272989057
Niemegk,NGK,Magnetometers,GFZ,,,52.07,12.68,,,,,SuperMAG,,,,,89.2,48.33,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-42.180304014715546,26.971693967616595
Budkov,BDV,Magnetometers,INTERMAGNET,,,49.07,14.02,,,,,SuperMAG,,,,,89.49,44.99,1.0,,,,,,,,,,,,,,,,,,,,,N,-37.15564713508573,24.536116916088105
Fredericksburg,FRD,Magnetometers,INTERMAGNET,,,38.2,282.63,,,,,SuperMAG,,,,,-2.13,49.08,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-60.66337764544,-77.68711269703046
Chiripa,CRP,Magnetometers,INTERMAGNET,,,10.44,275.09,,,,,SuperMAG,,,,,-13.98,21.88,1.0,,,,,,,,,,,,,,,,,,,,,N,-32.530133625758154,-87.11609579785394
Hyderabad,HYB,Magnetometers,GFZ,,,17.4,78.6,,,,,SuperMAG,,,,,150.86,10.37,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-3.5596101587442464,79.4362439505479
Isla de Pascua,IPM,Magnetometers,INTERMAGNET,,,-27.2,250.58,,,,,SuperMAG,,,,,-33.24,-19.83,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,-27.2,-109.41999999999999
Keetmanshoop,KMH,Magnetometers,GFZ,,,-26.54,18.11,,,,,SuperMAG,,,,,84.8,-36.72,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,S,-26.54,18.11
Nampula,NMP,Magnetometers,INTERMAGNET,,,-15.09,39.25,,,,,SuperMAG,,,,,109.77,-25.18,1.0,,,,,,,,,,,,,,,,,,,,,S,-15.09,39.25
